id	chr	strand	start	end	mean	sd	gene	EVENT	ss	group	source	c3ss_mean	c3ss_sd	c3ss	c3ss_length	direction	lc_gc_content	intron_length
NUP210:chr3:13377562:13377537	chr3	-	13377562	13378912	524	128.557380184881	NUP210	HsaALTA1025152-2/2	13377562	13378912	Canonical	12	NA	13377537	-25	downstream	63.5761589403974	1350
NUP214:chr9:131146129:131146162	chr9	+	131144754	131146129	208	63.4980314655502	NUP214	HsaALTA0005896-4/5	131146129	131144754	Canonical	40.3333333333333	13.3166562369588	131146162	33	downstream	37.7483443708609	1375
NUP214:chr9:131146129:131146165	chr9	+	131144754	131146129	208	63.4980314655502	NUP214	HsaALTA0005896-4/5	131146129	131144754	Canonical	15.3333333333333	4.50924975282289	131146165	36	downstream	39.0728476821192	1375
NUP214:chr9:131147490:131147487	chr9	+	131146304	131147490	180.333333333333	44.0151489073175	NUP214	HsaALTA0005897-1/2	131147490	131146304	Canonical	41.6666666666667	8.08290376865476	131147487	-3	upstream	34.4370860927152	1186
NUP43:chr6:149727198:149728478	chr6	-	149727198	149731613	93.4166666666667	154.790449748469	NUP43	HsaALTA1020294-1/2	149727198	149731613	Canonical	15.75	9.67384790728763	149728478	1280	upstream	36.4238410596026	4415
NUP58:chr13:25313614:25313623	chr13	+	25313032	25313614	679.666666666667	121.697712933865	NUP58	HsaALTA1030019-2/2	25313614	25313032	Canonical	20	0	25313623	9	downstream	31.1258278145695	582
NUP88:chr17:5387904:5387952	chr17	-	5387904	5388802	357	57.7148161220323	NUP88	HsaALTA0005904-1/4	5387904	5388802	Canonical	21.6666666666667	4.04145188432738	5387952	48	upstream	41.7218543046358	898
NUP88:chr17:5391662:5391658	chr17	-	5391662	5394891	591.333333333333	61.7845719685209	NUP88	HsaALTA1014907-2/2	5391662	5394891	Canonical	10.6666666666667	7.50555349946513	5391658	-4	downstream	48.3443708609272	3229
NUP88:chr17:5404246:5404242	chr17	-	5404246	5405057	623.333333333333	95.9235806949122	NUP88	HsaALTA1014905-2/2	5404246	5405057	Canonical	20	NA	5404242	-4	downstream	44.3708609271523	811
NUP88:chr17:5408909:5408906	chr17	-	5408909	5410703	671.666666666667	32.8075194632775	NUP88	HsaALTA1014903-2/2	5408909	5410703	Canonical	13	7.54983443527075	5408906	-3	downstream	29.8013245033113	1794
NUSAP1:chr15:41350988:41350991	chr15	+	41349241	41350988	781.333333333333	8.08290376865476	NUSAP1	HsaALTA0005910-3/3	41350988	41349241	Canonical	127.333333333333	22.4796204001165	41350991	3	downstream	36.4238410596026	1747
NUSAP1:chr15:41350988:41351033	chr15	+	41349241	41350988	781.333333333333	8.08290376865476	NUSAP1	HsaALTA0005910-3/3	41350988	41349241	Canonical	413.333333333333	31.7700068198503	41351033	45	downstream	32.4503311258278	1747
NUSAP1:chr15:41365405:41365402	chr15	+	41358258	41365405	593.666666666667	31.6280466253187	NUSAP1	HsaALTA1028844-2/3	41365405	41358258	Canonical	546.666666666667	46.0036230457269	41365402	-3	upstream	46.3576158940397	7147
NUSAP1:chr15:41377196:41377257	chr15	+	41375828	41377196	1467.66666666667	353.481729843755	NUSAP1	HsaALTA1028847-3/3	41377196	41375828	Canonical	23	NA	41377257	61	downstream	33.112582781457	1368
NVL:chr1:224313155:224313151	chr1	-	224313155	224317694	19.5	14.3410831761993	NVL	HsaALTA0005916-2/3	224313155	224317694	Canonical	18.6	17.9666357451806	224313151	-4	downstream	24.5033112582781	4539
NVL:chr1:224317930:224317925	chr1	-	224317930	224326391	168	123.134073269749	NVL	HsaALTA0005912-2/2	224317930	224326391	Canonical	26	NA	224317925	-5	downstream	27.8145695364238	8461
NXF1:chr11:62794440:62794398	chr11	-	62794440	62794935	251.333333333333	24.4404037064311	NXF1	HsaALTA1039579-2/4	62794440	62794935	Canonical	35	10.5830052442584	62794398	-42	downstream	41.7218543046358	495
ODC1:chr2:10444647:10444547	chr2	-	10444647	10444931	2095	392.630869901998	ODC1	HsaALTA0005935-3/3	10444647	10444931	Canonical	20	7.21110255092798	10444547	-100	downstream	49.0066225165563	284
OGFOD1:chr16:56470487:56470591	chr16	+	56470082	56470487	268.333333333333	11.6761865920913	OGFOD1	HsaALTA1008088-2/2	56470487	56470082	Canonical	14	0	56470591	104	downstream	41.7218543046358	405
OGFRL1:chr6:71293533:71293530	chr6	+	71293379	71293533	264.666666666667	45.5009157417006	OGFRL1	HsaALTA1020175-1/2	71293533	71293379	Canonical	206	13	71293530	-3	upstream	31.1258278145695	154
OGT:chrX:71536178:71536208	chrX	+	71533336	71536178	788.666666666667	225.987462779096	OGT	HsaALTA0005950-2/2	71536178	71533336	Canonical	68.3333333333333	21.4553800556721	71536208	30	downstream	32.4503311258278	2842
OGT:chrX:71563329:71563335	chrX	+	71563246	71563329	729.75	513.053847076503	OGT	HsaALTA0005952-3/3	71563329	71563246	Canonical	14	NA	71563335	6	downstream	35.0993377483444	83
OPTN:chr10:13118888:13118906	chr10	+	13116340	13118888	109.5	79.7391580927046	OPTN	HsaALTA0005963-2/2	13118888	13116340	Canonical	21.6	19.7053292284093	13118906	18	downstream	35.7615894039735	2548
ORC1:chr1:52402228:52402225	chr1	-	52402228	52404246	263.666666666667	33.6501609703926	ORC1	HsaALTA0005966-2/3	52402228	52404246	Canonical	50.3333333333333	5.68624070307733	52402225	-3	downstream	38.4105960264901	2018
ORC3:chr6:87656903:87656906	chr6	+	87653249	87656903	50.6666666666667	8.9628864398325	ORC3	HsaALTA0005968-2/2	87656903	87653249	Canonical	48.25	35.8921997096862	87656906	3	downstream	31.7880794701987	3654
OS9:chr12:57716092:57716089	chr12	+	57715970	57716092	192.666666666667	60.7481138253142	OS9	HsaALTA0005972-1/2	57716092	57715970	Canonical	80	33.9558536926993	57716089	-3	upstream	52.317880794702	122
OSR2:chr8:98951601:98951519	chr8	+	98950755	98951601	52.6666666666667	19.55334583475	OSR2	HsaALTA0005986-1/3	98951601	98950755	Canonical	36.3333333333333	6.42910050732864	98951519	-82	upstream	42.3841059602649	846
OTUB1:chr11:63997349:63997406	chr11	+	63997244	63997349	385.666666666667	63.7991640488599	OTUB1	HsaALTA1043758-3/3	63997349	63997244	Canonical	12	1.4142135623731	63997406	57	downstream	68.8741721854305	105
OTUD5:chrX:48923295:48923298	chrX	-	48923295	48923633	218.666666666667	46.7368519835615	OTUD5	HsaALTA1004876-1/2	48923295	48923633	Canonical	37	8.18535277187245	48923298	3	upstream	56.2913907284768	338
OTUD5:chrX:48944283:48944280	chrX	-	48944283	48956977	183.833333333333	196.825218573908	OTUD5	HsaALTA0005994-2/2	48944283	48956977	Canonical	19	9.01849950564579	48944280	-3	downstream	59.6026490066225	12694
OXNAD1:chr3:16270945:16270929	chr3	+	16269275	16270945	90	12	OXNAD1	HsaALTA0006000-1/2	16270945	16269275	Canonical	12	5.29150262212918	16270929	-16	upstream	37.0860927152318	1670
P2RX5:chr17:3689630:3689627	chr17	-	3689630	3690070	13.3333333333333	4.72581562625261	P2RX5	HsaALTA1063891-2/2	3689630	3690070	Canonical	11.6666666666667	3.21455025366432	3689627	-3	downstream	61.5894039735099	440
P3H1:chr1:42759390:42759393	chr1	-	42759390	42762323	179.333333333333	20.4287379280594	P3H1	HsaALTA0004730-1/3	42759390	42762323	Canonical	11.3333333333333	4.72581562625261	42759393	3	upstream	51.6556291390728	2933
PAAF1:chr11:73878779:73878783	chr11	+	73877068	73878779	41	26.7332502076846	PAAF1	HsaALTA1047783-2/2	73878779	73877068	Canonical	17	NA	73878783	4	downstream	41.0596026490066	1711
PABPC1:chr8:100705056:100705029	chr8	-	100705056	100705589	7177.25	4630.20909355074	PABPC1	HsaALTA0006023-2/3	100705056	100705589	Canonical	249	73.1710325197069	100705029	-27	downstream	33.7748344370861	533
PABPC1L:chr20:44930518:44930460	chr20	+	44924256	44930518	137	19.0787840283389	PABPC1L	HsaALTA0006024-2/3	44930518	44924256	Canonical	10.3333333333333	1.52752523165195	44930460	-58	upstream	62.2516556291391	6262
PABPC4:chr1:39565378:39565366	chr1	-	39565378	39567751	723.4	644.598557243188	PABPC4	HsaALTA1008788-2/3	39565378	39567751	Canonical	188	79.5675813381304	39565366	-12	downstream	52.317880794702	2373
PAK1IP1:chr6:10697324:10697321	chr6	+	10695069	10697324	94.25	67.6676929314623	PAK1IP1	HsaALTA1016400-1/2	10697324	10695069	Canonical	13.25	12.7115433104456	10697321	-3	upstream	35.7615894039735	2255
PAK4:chr19:39177675:39177679	chr19	+	39176715	39177675	156.333333333333	27.5378527364305	PAK4	HsaALTA1024292-2/2	39177675	39176715	Canonical	12	NA	39177679	4	downstream	67.5496688741722	960
PALD1:chr10:70538280:70538303	chr10	+	70537906	70538280	323.333333333333	86.5813682805564	PALD1	HsaALTA1014438-2/2	70538280	70537906	Canonical	17.3333333333333	9.29157324317757	70538303	23	downstream	61.5894039735099	374
PALD1:chr10:70547306:70547310	chr10	+	70541534	70547306	332.75	226.15094516716	PALD1	HsaALTA1014440-2/2	70547306	70541534	Canonical	10.6666666666667	8.9628864398325	70547310	4	downstream	60.2649006622517	5772
PAM:chr5:103025131:103025134	chr5	+	103019843	103025131	70.5	52.5896060706549	PAM	HsaALTA0006044-2/2	103025131	103019843	Canonical	12.3333333333333	3.78593889720018	103025134	3	downstream	40.3973509933775	5288
PAM:chr5:103028185:103028182	chr5	+	103025334	103028185	44.6666666666667	19.0875177362939	PAM	HsaALTA0006045-1/2	103028185	103025334	Canonical	15.6666666666667	6.42910050732864	103028182	-3	upstream	37.7483443708609	2851
PAN2:chr12:56324185:56324182	chr12	-	56324185	56324294	60	27.4043792120894	PAN2	HsaALTA0006052-2/2	56324185	56324294	Canonical	37.3333333333333	16.2890556304942	56324182	-3	downstream	45.0331125827815	109
PAN3:chr13:28266715:28266718	chr13	+	28261458	28266715	237.2	231.176772189595	PAN3	HsaALTA1035925-4/5	28266715	28261458	Canonical	80	13.228756555323	28266718	3	downstream	28.476821192053	5257
PANK4:chr1:2510782:2510748	chr1	-	2510782	2511338	49	12.2882057274445	PANK4	HsaALTA0006058-2/2	2510782	2511338	Canonical	28.6666666666667	7.63762615825973	2510748	-34	downstream	60.9271523178808	556
PAPOLA:chr14:96555847:96555850	chr14	+	96552622	96555847	580.833333333333	653.851180825321	PAPOLA	HsaALTA0006064-3/3	96555847	96552622	Canonical	47.25	38.395963329496	96555850	3	downstream	16.5562913907285	3225
PAQR4:chr16:2971157:2971274	chr16	+	2969840	2971157	158.25	123.102599485145	PAQR4	HsaALTA1039544-2/2	2971157	2969840	Canonical	14	5.19615242270663	2971274	117	downstream	63.5761589403974	1317
PARD6A:chr16:67661896:67661893	chr16	+	67661677	67661896	39.75	31.1702315251801	PARD6A	HsaALTA0006070-1/2	67661896	67661677	Canonical	12	4.35889894354067	67661893	-3	upstream	57.6158940397351	219
PARP1:chr1:226364070:226364066	chr1	-	226364070	226365002	1589.33333333333	317.607199750467	PARP1	HsaALTA1032508-2/2	226364070	226365002	Canonical	46	NA	226364066	-4	downstream	48.3443708609272	932
PARP1:chr1:226386442:226386436	chr1	-	226386442	226388656	3712.66666666667	947.725874572037	PARP1	HsaALTA1032503-2/3	226386442	226388656	Canonical	17.5	20.5060966544099	226386436	-6	downstream	54.3046357615894	2214
PARP1:chr1:226390624:226390618	chr1	-	226390624	226392199	2186	273.117190963879	PARP1	HsaALTA1032501-2/2	226390624	226392199	Canonical	10.5	12.0208152801713	226390618	-6	downstream	55.6291390728477	1575
PARP15:chr3:122617015:122617086	chr3	+	122615857	122617015	111.333333333333	24.704925284917	PARP15	HsaALTA0006078-2/2	122617015	122615857	Canonical	11.6666666666667	7.57187779440036	122617086	71	downstream	45.0331125827815	1158
PARP16:chr15:65259542:65259545	chr15	-	65259542	65260885	121	36.3868107973205	PARP16	HsaALTA0006080-1/2	65259542	65260885	Canonical	14.3333333333333	0.577350269189626	65259545	3	upstream	37.7483443708609	1343
PARP2:chr14:20354809:20354835	chr14	+	20354247	20354809	294.333333333333	16.5025250593154	PARP2	HsaALTA1023707-3/4	20354809	20354247	Canonical	39	8.88819441731559	20354835	26	downstream	42.3841059602649	562
PARP2:chr14:20354809:20354839	chr14	+	20354247	20354809	294.333333333333	16.5025250593154	PARP2	HsaALTA1023707-3/4	20354809	20354247	Canonical	25.6666666666667	5.5075705472861	20354839	30	downstream	42.3841059602649	562
PARP6:chr15:72250954:72250957	chr15	-	72250954	72251207	90.6666666666667	10.2632028788938	PARP6	HsaALTA1028891-2/3	72250954	72251207	Canonical	27	12.1243556529821	72250957	3	upstream	50.9933774834437	253
PARPBP:chr12:102148230:102148235	chr12	+	102124041	102148230	53.8571428571429	62.4671342158647	PARPBP	HsaALTA1051281-2/2	102148230	102124041	Canonical	11.75	5.96517672272443	102148235	5	downstream	27.8145695364238	24189
PATL1:chr11:59656600:59657153	chr11	-	59656600	59657530	258.166666666667	233.852446355959	PATL1	HsaALTA1043144-1/2	59656600	59657530	Canonical	28.3333333333333	2.51661147842358	59657153	553	upstream	43.7086092715232	930
PATZ1:chr22:31328859:31328924	chr22	-	31328859	31335692	26.6666666666667	6.11010092660779	PATZ1	HsaALTA0006093-1/2	31328859	31335692	Canonical	13.6666666666667	4.93288286231625	31328924	65	upstream	57.6158940397351	6833
PAXBP1:chr21:32769942:32769933	chr21	-	32769942	32771326	523.333333333333	211.693961494733	PAXBP1	HsaALTA1038388-2/2	32769942	32771326	Canonical	15	NA	32769933	-9	downstream	27.1523178807947	1384
PAXIP1-AS2:chr7:154946640:154946593	chr7	+	154946493	154946640	40	10.4403065089106	PAXIP1-AS2	HsaALTA0000111-1/4	154946640	154946493	Canonical	27	15.8745078663875	154946593	-47	upstream	41.7218543046358	147
PBK:chr8:27811134:27811101	chr8	-	27811134	27820565	194.333333333333	43.8786204584116	PBK	HsaALTA1044062-2/2	27811134	27820565	Canonical	11	NA	27811101	-33	downstream	45.6953642384106	9431
PBRM1:chr3:52587510:52587435	chr3	-	52587510	52589070	346.333333333333	10.785793124909	PBRM1	HsaALTA0006103-3/3	52587510	52589070	Canonical	86.3333333333333	1.15470053837925	52587435	-75	downstream	37.7483443708609	1560
PBRM1:chr3:52589255:52589252	chr3	-	52589255	52603521	410.75	329.418047471598	PBRM1	HsaALTA0006102-2/2	52589255	52603521	Canonical	74.75	60.2017441607799	52589252	-3	downstream	32.4503311258278	14266
PCBP2:chr12:53454726:53454750	chr12	+	53452376	53454726	337	453.255496882879	PCBP2	HsaALTA1064313-2/2	53454726	53452376	Canonical	35	6.2449979983984	53454750	24	downstream	33.112582781457	2350
PCBP2:chr12:53462481:53462493	chr12	+	53461143	53462481	2513.33333333333	150.749239909637	PCBP2	HsaALTA1064314-2/2	53462481	53461143	Canonical	1448.16666666667	1597.60776371006	53462493	12	downstream	40.3973509933775	1338
PCBP2:chr12:53468777:53468780	chr12	+	53467843	53468777	1116.2	1034.37309516441	PCBP2	HsaALTA1063595-2/2	53468777	53467843	Canonical	349.166666666667	233.849025370359	53468780	3	downstream	41.0596026490066	934
PCBP4:chr3:51958349:51958152	chr3	-	51958349	51958790	113	13.5277492584687	PCBP4	HsaALTA1008696-2/2	51958349	51958790	Canonical	14.6666666666667	14.2243921955679	51958152	-197	downstream	66.2251655629139	441
PCBP4:chr3:51960642:51960637	chr3	-	51960642	51960866	201.333333333333	28.360771028541	PCBP4	HsaALTA0006110-2/2	51960642	51960866	Canonical	29.6666666666667	14.2243921955679	51960637	-5	downstream	61.5894039735099	224
PCCB:chr3:136327155:136327161	chr3	+	136326910	136327155	293	25.8650343127551	PCCB	HsaALTA1017432-2/2	136327155	136326910	Canonical	11	NA	136327161	6	downstream	50.9933774834437	245
PCED1B-AS1:chr12:47206145:47206069	chr12	-	47206145	47206511	26	16.6433169770932	PCED1B-AS1	HsaALTA1059963-2/3	47206145	47206511	Canonical	14	10.1488915650922	47206069	-76	downstream	50.3311258278146	366
PCF11:chr11:83177714:83177717	chr11	+	83177204	83177714	198.333333333333	8.38649708360608	PCF11	HsaALTA1042149-2/4	83177714	83177204	Canonical	18.3333333333333	8.02080627701064	83177717	3	downstream	35.0993377483444	510
PCGF3:chr4:732400:732444	chr4	+	731110	732400	59.6666666666667	5.68624070307733	PCGF3	HsaALTA0006117-2/2	732400	731110	Canonical	18.75	13.0735101126923	732444	44	downstream	66.2251655629139	1290
PCID2:chr13:113178008:113177976	chr13	-	113178008	113178174	24.6666666666667	10.0166528008778	PCID2	HsaALTA0006118-2/2	113178008	113178174	Canonical	12.3333333333333	5.68624070307733	113177976	-32	downstream	47.682119205298	166
PCIF1:chr20:45943666:45943684	chr20	+	45943423	45943666	377	226.761989760189	PCIF1	HsaALTA1010886-3/3	45943666	45943423	Canonical	18	13	45943684	18	downstream	58.9403973509934	243
PCIF1:chr20:45943666:45943687	chr20	+	45943423	45943666	377	226.761989760189	PCIF1	HsaALTA1010886-3/3	45943666	45943423	Canonical	12	NA	45943687	21	downstream	58.2781456953642	243
PCM1:chr8:17938740:17938839	chr8	+	17937379	17938740	370.333333333333	111.329840264564	PCM1	HsaALTA0006121-3/3	17938740	17937379	Canonical	22.6666666666667	17.6162803489651	17938839	99	downstream	37.0860927152318	1361
PCM1:chr8:17957540:17957537	chr8	+	17957421	17957540	232.333333333333	105.367610456598	PCM1	HsaALTA0006120-1/3	17957540	17957421	Canonical	23	10.3923048454133	17957537	-3	upstream	33.7748344370861	119
PCM1:chr8:18006263:18006251	chr8	+	17993619	18006263	129.666666666667	29.1433239925259	PCM1	HsaALTA1006747-2/4	18006263	17993619	Canonical	15.3333333333333	8.9628864398325	18006251	-12	upstream	26.4900662251656	12644
PCMTD2:chr20:64267887:64267968	chr20	+	64265429	64267887	200.333333333333	42.8991064398005	PCMTD2	HsaALTA0006123-2/2	64267887	64265429	Canonical	26	5.56776436283002	64267968	81	downstream	37.7483443708609	2458
PCNP:chr3:101579790:101579842	chr3	+	101574279	101579790	94.2857142857143	116.114475534153	PCNP	HsaALTA0006126-2/2	101579790	101574279	Canonical	30.3333333333333	28.654260881528	101579842	52	downstream	40.3973509933775	5511
PCNT:chr21:46398235:46398238	chr21	+	46398130	46398235	201	31.2409987036266	PCNT	HsaALTA1038885-2/2	46398235	46398130	Canonical	84	5	46398238	3	downstream	53.6423841059603	105
PCNT:chr21:46436979:46436984	chr21	+	46436148	46436979	207.333333333333	7.50555349946513	PCNT	HsaALTA1038893-2/2	46436979	46436148	Canonical	12	7.54983443527075	46436984	5	downstream	48.3443708609272	831
PCNX1:chr14:70988567:70988570	chr14	+	70978648	70988567	64.6666666666667	9.01849950564579	PCNX1	HsaALTA1010711-2/3	70988567	70978648	Canonical	18.3333333333333	4.72581562625261	70988570	3	downstream	43.046357615894	9919
PCNX1:chr14:71012985:71013000	chr14	+	71011549	71012985	116.666666666667	24.6846781087648	PCNX1	HsaALTA0006128-4/5	71012985	71011549	Canonical	21	8	71013000	15	downstream	26.4900662251656	1436
PCNX3:chr11:65619754:65619757	chr11	+	65619660	65619754	98.6666666666667	27.2274371422162	PCNX3	HsaALTA1053806-2/2	65619754	65619660	Canonical	32.3333333333333	15.2752523165195	65619757	3	downstream	71.523178807947	94
PCNX3:chr11:65622245:65622206	chr11	+	65620966	65622245	53	47.941631177923	PCNX3	HsaALTA1053808-2/4	65622245	65620966	Canonical	36.8	32.3836378438248	65622206	-39	upstream	62.9139072847682	1279
PDCD11:chr10:103399734:103399647	chr10	+	103398528	103399734	21.3333333333333	12.5830573921179	PDCD11	HsaALTA1034568-1/3	103399734	103398528	Canonical	10.6666666666667	5.13160143944688	103399647	-87	upstream	44.3708609271523	1206
PDCD11:chr10:103434798:103434893	chr10	+	103434350	103434798	400	34.1760149812701	PDCD11	HsaALTA1034569-3/4	103434798	103434350	Canonical	14	NA	103434893	95	downstream	57.6158940397351	448
PDCD11:chr10:103434798:103434897	chr10	+	103434350	103434798	400	34.1760149812701	PDCD11	HsaALTA1034569-3/4	103434798	103434350	Canonical	18	NA	103434897	99	downstream	56.953642384106	448
PDCD11:chr10:103440290:103440376	chr10	+	103439868	103440290	410.333333333333	41.1379792081883	PDCD11	HsaALTA1034572-2/2	103440290	103439868	Canonical	12.3333333333333	6.11010092660779	103440376	86	downstream	54.3046357615894	422
PDCD11:chr10:103442213:103442210	chr10	+	103441975	103442213	234.75	166.726072746087	PDCD11	HsaALTA1034575-1/2	103442213	103441975	Canonical	44.8	44.161068827645	103442210	-3	upstream	62.2516556291391	238
