ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	type	median_IJC_SAMPLE_1	median_SJC_SAMPLE_1	median_IJC_SAMPLE_2	median_SJC_SAMPLE_2	sample	splice_id
73537	ENSG00000155256.18	ZFYVE27	chr10	+	97744711	97744904	97744728	97744904	97743093	97743164	73537	15,30,15,6,1,5,2,18	6,28,54,26,13,27,16,19	0,0,0,0	30,37,50,12	156	139	1.75E-14	4.95E-12	0.69,0.488,0.198,0.171,0.064,0.142,0.1,0.458	0.0,0.0,0.0,0.0	0.289	A3SS	10.5	22.5	0	33.5	MDS	ZFYVE27:chr10:97744711:97744904:97744728:97744904:97743093:97743164:+
6522	ENSG00000122515.16	ZMIZ2	chr7	+	44756974	44757149	44757042	44757149	44756424	44756539	6522	4,4	0,0	5,6	3,1	207	139	0.001636045	0.055598184	1.0,1.0	0.528,0.801	0.335	A3SS	4	0	5.5	2	K562_K700E	ZMIZ2:chr7:44756974:44757149:44757042:44757149:44756424:44756539:+
7206	ENSG00000122515.16	ZMIZ2	chr7	+	44756974	44757149	44757042	44757149	44756424	44756539	7206	90,93,34,59,76,47,37,58	3,12,0,6,27,11,4,11	21,58,70,35	17,10,35,15	207	139	8.69E-05	0.002656108	0.953,0.839,1.0,0.868,0.654,0.742,0.861,0.78	0.453,0.796,0.573,0.61	0.229	A3SS	58.5	8.5	46.5	16	MDS	ZMIZ2:chr7:44756974:44757149:44757042:44757149:44756424:44756539:+
46083	ENSG00000146463.12	ZMYM4	chr1	+	35407986	35408052	35408007	35408052	35405372	35405468	46083	38,28,13	204,171,120	1,0,0	255,214,211	170	149	0	0	0.14,0.126,0.087	0.003,0.0,0.0	0.117	A3SS	28	171	0	214	Nalm_6	ZMYM4:chr1:35407986:35408052:35408007:35408052:35405372:35405468:+
25956	ENSG00000146463.12	ZMYM4	chr1	+	35407986	35408052	35408007	35408052	35405372	35405468	25956	4,7	21,18	0,1	49,50	160	139	2.45E-06	0.000296411	0.142,0.253	0.0,0.017	0.189	A3SS	5.5	19.5	0.5	49.5	K562_K700E	ZMYM4:chr1:35407986:35408052:35408007:35408052:35405372:35405468:+
48267	ENSG00000146463.12	ZMYM4	chr1	+	35407986	35408052	35408007	35408052	35405372	35405468	48267	2,12,16,4,23,14,7,9	55,53,26,68,112,66,42,58	0,1,0,0	6,82,154,61	160	139	3.33E-16	1.11E-13	0.031,0.164,0.348,0.049,0.151,0.156,0.126,0.119	0.0,0.01,0.0,0.0	0.14	A3SS	10.5	56.5	0	71.5	MDS	ZMYM4:chr1:35407986:35408052:35408007:35408052:35405372:35405468:+
52437	ENSG00000196418.13	ZNF124	chr1	-	247159686	247159859	247159686	247159813	247171847	247172020	52437	30,20,14	94,88,29	9,10,12	126,80,75	195	149	4.46E-05	0.003787043	0.196,0.148,0.269	0.052,0.087,0.109	0.122	A3SS	20	88	10	80	Nalm_6	ZNF124:chr1:247159686:247159859:247159686:247159813:247171847:247172020:-
28568	ENSG00000196418.13	ZNF124	chr1	-	247159686	247159859	247159686	247159813	247171847	247172020	28568	7,5	9,22	2,0	18,20	185	139	0.000510263	0.023224968	0.369,0.146	0.077,0.0	0.219	A3SS	6	15.5	1	19	K562_K700E	ZNF124:chr1:247159686:247159859:247159686:247159813:247171847:247172020:-
54957	ENSG00000196418.13	ZNF124	chr1	-	247159686	247159859	247159686	247159813	247171847	247172020	54957	22,0,0,5,1,5,2,5	7,45,28,13,15,20,5,19	0,0,0,0	5,19,27,24	185	139	2.78E-07	1.87E-05	0.703,0.0,0.0,0.224,0.048,0.158,0.231,0.165	0.0,0.0,0.0,0.0	0.191	A3SS	3.5	17	0	21.5	MDS	ZNF124:chr1:247159686:247159859:247159686:247159813:247171847:247172020:-
78000	ENSG00000172262.12	ZNF131	chr5	+	43079895	43079954	43079899	43079954	43068115	43068217	78000	3,3,1	6,5,7	0,0,1	8,4,6	153	149	0.000324025	0.018804467	0.327,0.369,0.122	0.0,0.0,0.14	0.226	A3SS	3	6	0	6	Nalm_6	ZNF131:chr5:43079895:43079954:43079899:43079954:43068115:43068217:+
81659	ENSG00000172262.12	ZNF131	chr5	+	43079895	43079954	43079899	43079954	43068115	43068217	81659	25,0,0,3,0,1,0,0	56,35,11,4,24,9,8,24	0,0,0,0	39,22,11,15	143	139	0.000531358	0.012277223	0.303,0.0,0.0,0.422,0.0,0.097,0.0,0.0	0.0,0.0,0.0,0.0	0.103	A3SS	0	17.5	0	18.5	MDS	ZNF131:chr5:43079895:43079954:43079899:43079954:43068115:43068217:+
73740	ENSG00000147124.13	ZNF41	chrX	-	47456271	47456414	47456271	47456398	47467409	47467760	73740	41,37,20	9,17,11	19,5,11	40,29,33	165	149	6.35E-11	2.04E-08	0.804,0.663,0.621	0.3,0.135,0.231	0.474	A3SS	37	11	11	33	Nalm_6	ZNF41:chrX:47456271:47456414:47456271:47456398:47467409:47467760:-
36612	ENSG00000147124.13	ZNF41	chrX	-	47456271	47456414	47456271	47456398	47467409	47467760	36612	2,3	1,0	0,0	1,5	155	139	7.32E-09	2.15E-06	0.642,1.0	0.0,0.0	0.821	A3SS	2.5	0.5	0	3	K562_K700E	ZNF41:chrX:47456271:47456414:47456271:47456398:47467409:47467760:-
7100	ENSG00000119725.21	ZNF410	chr14	+	73893775	73893932	73893796	73893932	73892026	73892208	7100	49,53,18	138,117,100	13,8,9	137,191,163	170	149	4.86E-13	2.04E-10	0.237,0.284,0.136	0.077,0.035,0.046	0.166	A3SS	49	117	9	163	Nalm_6	ZNF410:chr14:73893775:73893932:73893796:73893932:73892026:73892208:+
6496	ENSG00000119725.21	ZNF410	chr14	+	73893775	73893932	73893796	73893932	73892026	73892208	6496	9,7	24,31	0,0	22,22	160	139	1.58E-06	0.000211801	0.246,0.164	0.0,0.0	0.205	A3SS	8	27.5	0	22	K562_K700E	ZNF410:chr14:73893775:73893932:73893796:73893932:73892026:73892208:+
